aX,aY,aZ,gX,gY,gZ
-0.472,-0.378,0.798,14.282,-82.031,89.417
-0.541,-0.367,0.779,16.785,-94.849,102.844
-0.522,-0.362,0.726,24.475,-104.553,114.136
-0.470,-0.396,0.681,36.377,-114.136,119.019
-0.466,-0.388,0.646,54.871,-125.305,112.427
-0.520,-0.431,0.675,82.336,-137.878,94.727
-0.665,-0.454,0.750,107.605,-152.039,73.975
-0.813,-0.500,0.788,124.451,-167.847,62.927
-0.896,-0.523,0.796,136.475,-183.716,70.190
-0.927,-0.497,0.810,140.686,-201.599,90.088
-1.026,-0.429,0.796,139.099,-229.065,112.427
-1.172,-0.364,0.802,129.944,-261.597,132.874
-1.339,-0.280,0.791,111.694,-292.664,150.269
-1.413,-0.281,0.687,92.712,-318.115,159.058
-1.436,-0.191,0.630,78.674,-335.022,156.433
-1.453,-0.046,0.621,70.374,-344.849,137.939
-1.486,0.071,0.631,68.420,-347.168,113.220
-1.445,0.316,0.722,62.195,-335.815,91.064
-1.232,0.527,0.896,44.678,-314.270,69.031
-1.227,0.599,0.973,10.132,-297.363,39.246
-1.311,0.683,0.988,-44.250,-291.260,6.470
-1.442,0.427,0.952,-80.078,-286.499,-43.518
-1.669,0.053,0.854,-88.745,-283.569,-120.544
-1.768,-0.013,0.826,-113.342,-279.602,-175.781
-1.806,-0.123,0.747,-126.465,-286.316,-207.397
-1.878,-0.240,0.643,-131.592,-301.086,-215.454

-2.022,-0.276,0.441,-152.039,-331.787,-204.590
-2.014,-0.249,0.425,-141.296,-335.632,-206.543
-1.951,-0.179,0.448,-122.192,-327.271,-214.783
-1.897,-0.062,0.478,-102.722,-310.242,-226.135
-1.918,-0.092,0.455,-85.388,-287.537,-238.159
-1.946,-0.102,0.350,-70.435,-257.874,-254.150
-2.066,-0.093,0.221,-52.979,-229.614,-274.780
-2.224,-0.101,0.110,-29.846,-207.397,-294.434
-2.371,-0.001,0.067,-10.498,-191.284,-311.829
-2.467,0.123,0.041,0.793,-182.861,-323.059
-2.496,0.177,0.084,1.221,-183.167,-328.369
-2.463,0.111,0.167,-7.935,-188.599,-330.017
-2.450,0.101,0.196,-15.686,-195.923,-330.505
-2.406,0.103,0.256,-20.203,-205.566,-330.078
-2.272,0.103,0.294,-29.236,-213.501,-327.454
-2.207,0.080,0.311,-41.138,-217.590,-326.477
-2.262,0.055,0.293,-44.678,-213.379,-331.665
-2.250,0.056,0.270,-36.621,-200.073,-339.111
-2.159,0.119,0.288,-24.048,-184.509,-341.492
-2.133,0.104,0.326,-15.442,-172.852,-347.412
-2.030,0.096,0.367,-10.193,-160.095,-356.750
-1.973,0.112,0.445,-5.676,-153.748,-359.741
-1.811,0.100,0.549,-4.883,-150.330,-353.699
-1.560,0.137,0.660,-15.625,-144.165,-340.637
-1.399,0.117,0.724,-31.982,-134.460,-326.294
-1.355,0.306,0.732,-42.725,-119.690,-320.618
-1.307,0.407,0.707,-42.053,-99.915,-326.355
-1.327,0.466,0.650,-43.152,-81.970,-339.355
-1.342,0.473,0.552,-50.598,-69.519,-353.271
-1.388,0.453,0.484,-61.890,-62.134,-365.784
-1.389,0.428,0.429,-73.975,-57.678,-375.427
-1.393,0.408,0.360,-84.717,-59.082,-378.723
-1.361,0.235,0.213,-95.154,-67.322,-371.887
-1.291,0.115,0.136,-106.873,-79.529,-364.380
-1.176,0.159,0.125,-118.042,-93.018,-355.103
-1.008,0.179,0.140,-126.038,-100.647,-332.458
-0.845,0.052,0.140,-125.732,-102.173,-309.448
-0.666,-0.026,0.115,-119.080,-97.290,-298.157
-0.579,0.016,0.083,-106.079,-89.172,-292.969
-0.491,-0.050,-0.000,-93.018,-80.139,-284.424
-0.423,-0.114,-0.107,-87.524,-74.036,-279.968
-0.326,-0.261,-0.185,-78.247,-71.655,-280.273
-0.199,-0.464,-0.283,-58.777,-72.571,-279.419
-0.029,-0.550,-0.321,-32.532,-73.486,-276.611
0.174,-0.590,-0.284,-5.432,-71.167,-264.771
0.356,-0.575,-0.205,13.123,-64.697,-239.807
0.517,-0.480,-0.137,18.555,-53.223,-207.214
0.658,-0.414,-0.138,12.756,-36.621,-178.589
0.768,-0.381,-0.141,4.578,-18.555,-167.297
0.797,-0.331,-0.154,3.845,-2.563,-166.138
0.862,-0.353,-0.231,7.996,13.916,-163.147
0.866,-0.419,-0.339,10.376,23.254,-162.231
0.768,-0.503,-0.471,13.000,21.851,-162.048
0.730,-0.609,-0.590,19.348,16.296,-157.043
0.782,-0.709,-0.649,24.292,10.803,-142.944
0.836,-0.731,-0.680,24.292,3.418,-121.399
0.852,-0.737,-0.655,24.414,-5.188,-96.863
0.900,-0.665,-0.627,23.926,-9.583,-71.960
0.915,-0.557,-0.594,22.644,-9.521,-48.950
0.871,-0.427,-0.564,20.020,-7.263,-29.724
0.856,-0.278,-0.547,17.334,-3.967,-14.343
0.842,-0.161,-0.544,12.817,0.061,-5.432
0.793,-0.092,-0.588,10.376,2.380,-5.554
0.738,-0.092,-0.627,10.254,2.014,-6.531
0.726,-0.074,-0.654,8.606,-0.549,-2.075
0.750,-0.038,-0.656,6.653,-3.174,7.019
0.757,0.011,-0.648,7.080,-5.249,15.076
0.765,0.054,-0.632,10.498,-7.019,20.142
0.769,0.066,-0.626,12.756,-10.010,24.841
0.749,0.069,-0.619,14.404,-13.977,31.311
0.777,0.113,-0.582,16.846,-17.639,40.405
0.731,0.159,-0.573,17.700,-21.729,54.810
0.744,0.260,-0.542,16.663,-21.973,64.758
0.719,0.320,-0.534,19.104,-21.729,66.711
0.724,0.332,-0.532,22.522,-19.714,64.087
0.740,0.289,-0.549,25.635,-15.198,57.312
0.736,0.192,-0.574,32.227,-9.949,50.476
0.737,0.079,-0.601,41.443,-4.761,47.241
0.752,-0.071,-0.632,52.551,2.319,49.194
0.792,-0.228,-0.653,64.575,10.925,54.321
0.813,-0.402,-0.667,78.674,19.348,59.631
0.863,-0.513,-0.664,93.506,27.466,67.200
0.932,-0.621,-0.655,111.206,33.142,79.224
0.924,-0.719,-0.607,130.432,32.776,94.543
0.843,-0.766,-0.528,148.193,28.381,113.464
0.714,-0.737,-0.412,164.124,22.034,136.780
0.620,-0.627,-0.291,172.607,18.494,165.894
0.591,-0.476,-0.191,169.922,23.376,195.618
0.556,-0.339,-0.104,166.870,33.936,214.783
0.503,-0.278,-0.024,165.588,51.758,220.520
0.412,-0.282,-0.008,162.231,75.439,211.487
0.312,-0.351,-0.038,166.443,101.013,192.993
0.184,-0.518,-0.086,180.603,120.789,176.880
0.017,-0.697,-0.098,197.693,133.667,170.349
-0.207,-0.857,-0.061,219.482,141.052,171.936
-0.450,-0.943,-0.030,246.521,140.869,182.983
-0.670,-0.925,0.024,277.283,132.019,202.942
-0.856,-0.783,0.197,310.364,115.173,227.356
-1.010,-0.526,0.417,336.121,95.276,255.127
-1.064,-0.181,0.642,343.079,81.848,278.076
-1.191,0.118,0.790,340.820,66.467,290.955
-1.298,0.353,0.886,331.360,51.270,298.401
-1.360,0.563,0.886,304.321,38.757,300.171
-1.414,0.645,0.810,262.878,22.644,297.241
-1.464,0.585,0.742,221.191,2.136,289.368
-1.547,0.411,0.756,188.599,-22.217,281.982
-1.608,0.239,0.758,166.199,-46.631,282.166
-1.584,0.091,0.806,160.828,-63.232,288.757
-1.567,0.116,1.012,174.988,-70.313,295.227
-1.508,0.276,1.196,199.341,-65.369,303.406
-1.414,0.355,1.325,219.360,-50.781,309.875
-1.428,0.404,1.418,235.901,-35.706,304.382
-1.474,0.445,1.472,253.052,-21.057,287.720
-1.451,0.463,1.545,265.503,-3.723,267.334
-1.426,0.638,1.621,270.569,11.841,247.559
-1.499,0.726,1.652,263.550,20.447,237.549
-1.561,0.766,1.588,242.310,26.123,231.323
-1.604,0.767,1.510,218.567,25.818,219.421
-1.667,0.663,1.452,200.500,13.184,208.679

-1.597,0.372,1.398,169.006,-19.470,219.788
-1.489,0.261,1.442,163.330,-29.297,234.253
-1.350,0.343,1.548,163.025,-27.466,246.460
-1.155,0.481,1.648,163.086,-7.324,253.662
-1.007,0.458,1.714,172.302,24.353,245.178
-0.953,0.505,1.753,183.716,56.274,218.140
-0.925,0.481,1.792,185.181,84.778,181.946
-0.961,0.547,1.725,181.885,106.873,152.588
-1.076,0.541,1.676,172.852,108.887,146.179
-1.194,0.643,1.641,150.879,101.257,151.917
-1.353,0.727,1.545,117.554,80.200,172.729
-1.407,0.781,1.473,75.012,57.983,194.336
-1.305,0.763,1.443,32.227,42.358,208.862
-1.140,0.687,1.429,0.732,33.508,210.266
-0.990,0.585,1.404,-20.874,34.912,205.933
-0.904,0.500,1.343,-36.743,46.753,200.195
-0.831,0.363,1.266,-45.410,68.298,191.223
-0.775,0.264,1.181,-47.913,95.337,174.622
-0.769,0.167,1.086,-43.762,123.779,152.222
-0.839,0.057,1.002,-36.133,150.452,130.066
-0.979,-0.019,0.880,-28.381,171.143,111.084
-1.088,-0.098,0.786,-20.142,182.922,96.069
-1.233,-0.199,0.691,-13.489,185.730,90.332
-1.319,-0.247,0.586,-10.437,184.326,93.018
-1.448,-0.270,0.483,-10.071,178.406,105.713
-1.561,-0.173,0.355,-10.193,166.321,123.901
-1.597,-0.107,0.248,-15.869,146.912,139.221
-1.597,-0.073,0.185,-27.039,121.704,153.687
-1.625,-0.006,0.099,-37.903,96.863,163.391
-1.600,0.102,0.063,-36.987,79.224,161.011
-1.610,0.135,0.063,-21.179,70.068,146.912
-1.713,0.182,0.125,5.066,64.453,117.310
-1.755,0.365,0.176,48.889,60.913,73.364
-1.776,0.571,0.335,98.083,59.631,25.757
-1.682,0.793,0.482,132.690,47.668,-23.743
-1.256,0.688,0.734,135.071,30.029,-74.219
-0.814,0.401,0.969,95.886,7.446,-108.093
-0.519,0.070,1.067,33.325,-21.301,-110.107
-0.340,-0.312,1.077,-27.039,-48.462,-78.308
-0.181,-0.569,1.034,-71.411,-62.622,-31.067
-0.052,-0.747,0.946,-89.783,-63.965,5.676
-0.009,-0.898,0.835,-83.923,-55.481,22.400
-0.066,-0.940,0.698,-62.195,-38.513,19.714
-0.223,-0.888,0.573,-28.809,-18.860,5.737
-0.367,-0.834,0.516,9.644,-2.441,-9.827
-0.475,-0.686,0.519,47.607,6.470,-25.085
-0.604,-0.536,0.564,78.491,2.930,-34.119
-0.687,-0.401,0.635,94.910,-7.263,-35.583
-0.704,-0.313,0.725,94.360,-21.179,-26.794
-0.731,-0.259,0.775,81.543,-42.969,-11.108
-0.806,-0.267,0.786,63.049,-70.923,7.629
-0.906,-0.399,0.703,41.138,-102.905,32.471
-1.064,-0.494,0.593,20.142,-134.033,63.904
-1.142,-0.545,0.507,13.245,-162.170,93.140
-1.174,-0.562,0.471,22.583,-187.256,113.342
-1.267,-0.523,0.443,38.513,-208.191,123.901
-1.316,-0.427,0.489,58.044,-216.248,123.474
-1.302,-0.182,0.569,78.613,-215.210,110.535
-1.277,0.064,0.725,96.252,-215.393,90.942
-1.285,0.299,0.969,100.098,-213.440,71.838
-1.273,0.522,1.135,83.740,-208.374,52.124
-1.311,0.614,1.185,47.791,-202.026,30.029
-1.433,0.607,1.129,0.610,-194.397,-2.136
-1.528,0.498,0.986,-43.213,-190.796,-45.044
-1.748,0.267,0.869,-72.754,-194.641,-90.393
-1.862,0.074,0.736,-91.858,-197.632,-129.883
-1.893,-0.110,0.679,-102.112,-196.716,-156.067
-1.913,-0.262,0.630,-100.708,-198.242,-168.091
-1.906,-0.314,0.594,-93.994,-202.209,-167.419
-1.918,-0.267,0.622,-83.984,-209.839,-157.288
-1.973,-0.130,0.687,-74.097,-217.896,-143.677
-1.942,0.095,0.722,-70.007,-219.055,-132.690
-1.896,0.208,0.750,-68.420,-217.163,-131.775
-1.914,0.241,0.738,-64.270,-212.585,-145.203
-1.933,0.292,0.704,-61.707,-203.857,-168.457
-1.961,0.356,0.700,-66.528,-195.129,-190.613
-2.006,0.433,0.740,-71.167,-186.707,-207.458
-2.011,0.463,0.754,-69.702,-175.964,-220.764
-2.019,0.469,0.750,-66.895,-166.260,-234.253
-2.057,0.485,0.725,-70.740,-162.659,-247.314
-2.063,0.472,0.737,-80.017,-162.292,-259.888
-2.083,0.424,0.694,-91.064,-161.316,-268.250
-2.190,0.423,0.601,-96.191,-159.363,-276.978
-2.303,0.482,0.524,-92.773,-156.311,-292.053
-2.288,0.512,0.523,-86.609,-151.733,-311.768
-2.238,0.523,0.533,-89.966,-147.400,-329.285
-2.235,0.476,0.533,-103.333,-148.193,-344.238
-2.227,0.451,0.530,-115.540,-148.437,-359.070
-2.192,0.441,0.557,-120.972,-147.766,-376.587
-2.163,0.449,0.617,-121.155,-149.475,-392.639
-2.095,0.390,0.679,-126.526,-151.062,-401.917
-2.035,0.338,0.722,-141.968,-151.123,-405.029
-2.002,0.265,0.757,-157.715,-147.339,-406.921
-1.964,0.177,0.753,-163.574,-138.245,-411.804
-1.970,0.165,0.724,-159.119,-128.296,-419.067
-1.968,0.194,0.718,-148.621,-119.263,-423.035
-1.923,0.225,0.712,-145.691,-114.319,-419.983
-1.860,0.204,0.706,-157.959,-113.281,-408.813
-1.753,0.191,0.735,-178.162,-112.854,-397.461
-1.589,0.134,0.763,-194.214,-110.291,-393.494
-1.412,0.034,0.790,-200.928,-108.643,-396.973
-1.181,-0.120,0.805,-199.646,-106.323,-397.644
-0.977,-0.219,0.801,-192.871,-99.731,-393.127
-0.793,-0.307,0.745,-185.730,-90.820,-381.531
-0.674,-0.436,0.639,-179.199,-83.008,-366.089
-0.608,-0.470,0.515,-164.368,-77.637,-351.501
-0.556,-0.447,0.430,-142.639,-72.021,-331.116
-0.446,-0.440,0.328,-125.671,-63.782,-306.030
-0.318,-0.415,0.215,-114.197,-55.786,-285.217
-0.225,-0.399,0.081,-100.525,-49.744,-270.996
-0.071,-0.389,-0.023,-84.900,-40.527,-258.240
0.063,-0.362,-0.133,-71.045,-27.283,-246.399
0.103,-0.264,-0.246,-60.364,-16.113,-234.802
0.132,-0.247,-0.364,-51.575,-7.446,-218.384
0.196,-0.318,-0.522,-48.035,0.427,-204.895
0.235,-0.365,-0.673,-40.466,4.395,-199.646
0.232,-0.416,-0.736,-23.132,0.122,-200.073
0.241,-0.483,-0.782,-3.235,-5.554,-196.411
0.340,-0.530,-0.785,14.404,-8.423,-186.890

-1.234,0.570,0.891,165.222,109.680,207.947
-1.351,0.521,0.831,155.762,102.966,206.055
-1.417,0.438,0.781,146.606,88.867,206.421
-1.384,0.323,0.750,142.029,71.899,210.266
-1.317,0.188,0.778,142.395,56.396,218.750
-1.285,0.096,0.832,144.592,45.654,230.042
-1.242,0.104,0.978,146.362,44.495,241.760
-1.174,0.263,1.133,153.992,57.495,250.793
-1.166,0.382,1.186,158.203,76.843,256.958
-1.112,0.351,1.253,158.508,99.731,251.465
-1.347,0.553,1.253,156.799,109.863,230.408
-1.363,0.417,1.215,157.898,127.930,208.740
-1.432,0.424,1.128,146.729,136.353,190.125
-1.427,0.340,1.114,149.353,138.672,168.701
-1.296,0.231,1.180,150.757,140.015,156.128
-1.309,0.180,1.184,143.250,136.353,164.795
-1.306,0.205,1.222,136.475,135.864,169.739
-1.370,0.314,1.224,129.456,137.024,174.561
-1.457,0.379,1.188,119.080,132.996,177.185
-1.555,0.418,1.172,101.318,124.390,176.758
-1.643,0.462,1.090,81.848,111.755,174.622
-1.657,0.425,1.030,61.279,97.168,174.866
-1.601,0.339,0.984,34.607,81.238,179.810
-1.528,0.240,0.945,13.000,68.420,187.561
-1.412,0.147,0.918,1.892,65.674,192.810
-1.306,0.089,0.916,1.953,72.327,191.467
-1.214,0.072,0.915,10.925,87.952,182.190
-1.165,0.068,0.913,23.926,108.582,166.931
-1.186,0.067,0.885,33.813,126.221,148.010
-1.284,0.091,0.835,40.649,136.230,126.465
-1.363,0.149,0.732,42.847,137.207,110.474
-1.312,0.136,0.696,36.743,130.859,103.638
-1.384,0.083,0.571,20.508,117.676,109.619
-1.425,-0.018,0.434,-1.709,106.812,119.568
-1.452,-0.064,0.293,-24.536,93.384,119.507
-1.456,-0.147,0.180,-35.767,77.881,116.516
-1.474,-0.208,0.100,-32.776,62.683,112.671
-1.495,-0.213,0.065,-19.531,49.011,108.459
-1.508,-0.235,0.076,0.732,37.109,103.333
-1.530,-0.204,0.136,29.846,28.748,92.407
-1.470,-0.003,0.279,67.688,25.085,72.815
-1.325,0.244,0.464,102.356,23.010,52.246
-1.117,0.430,0.627,122.314,15.869,31.799
-0.982,0.402,0.858,121.643,5.920,9.705
-0.890,0.401,0.948,100.830,-1.648,-10.559
-0.790,0.305,0.988,67.444,-5.493,-27.954
-0.656,0.125,0.964,29.785,-9.460,-39.307
-0.600,-0.088,0.916,-1.587,-17.395,-41.443
-0.564,-0.284,0.854,-21.973,-25.513,-38.696
-0.507,-0.459,0.803,-34.424,-30.396,-33.691
-0.436,-0.586,0.754,-41.443,-31.982,-26.672
-0.390,-0.711,0.710,-41.748,-30.701,-16.052
-0.376,-0.773,0.680,-32.227,-26.611,-4.944
-0.381,-0.780,0.662,-13.672,-19.165,2.625
-0.428,-0.751,0.669,11.292,-10.620,5.310
-0.513,-0.666,0.670,38.574,-3.540,2.075
-0.596,-0.566,0.681,62.012,2.625,-1.526
-0.664,-0.493,0.678,77.087,5.005,-2.441
-0.726,-0.423,0.679,84.167,1.343,0.427
-0.793,-0.382,0.664,84.229,-7.324,7.751
-0.866,-0.370,0.645,80.750,-18.921,17.090
-0.929,-0.368,0.606,77.820,-30.579,24.414
-0.976,-0.359,0.576,78.735,-40.710,29.053
-0.985,-0.333,0.554,82.458,-49.133,31.311
-1.009,-0.280,0.557,86.182,-56.763,31.433
-1.233,-0.315,0.665,85.632,-64.941,31.128
-1.240,-0.245,0.601,70.435,-68.604,34.729
-1.158,-0.020,0.487,43.518,-67.261,57.800
-1.297,-0.024,0.429,26.733,-89.478,69.946
-1.396,0.019,0.315,21.729,-116.333,62.744
-1.448,0.033,0.287,18.921,-144.348,47.363
-1.433,0.053,0.391,2.930,-175.354,22.034
-1.461,0.048,0.547,-6.409,-199.646,-2.991
-1.436,0.020,0.661,-14.648,-215.088,-22.156
-1.359,0.020,0.746,-29.663,-217.773,-30.334
-1.357,-0.011,0.762,-38.452,-215.271,-38.879
-1.402,0.037,0.772,-41.443,-209.351,-51.147
-1.435,0.103,0.823,-41.992,-201.233,-66.895
-1.496,0.185,0.932,-42.786,-190.857,-84.595
-1.572,0.292,1.007,-50.781,-183.594,-102.966
-1.655,0.339,1.100,-65.063,-181.152,-119.995
-1.749,0.388,1.171,-85.327,-183.899,-133.057
-1.828,0.433,1.265,-110.962,-188.782,-141.907
-1.895,0.511,1.389,-142.151,-194.153,-148.560
-1.946,0.589,1.521,-175.903,-193.115,-156.677
-1.905,0.549,1.559,-200.623,-180.542,-174.622
-1.874,0.469,1.520,-220.093,-168.518,-202.332
-1.988,0.266,1.459,-232.239,-163.574,-236.755
-2.112,0.059,1.350,-236.572,-155.945,-269.165
-2.138,0.010,1.240,-240.601,-144.165,-283.508
-2.102,0.022,1.177,-241.333,-137.146,-276.367
-2.098,0.092,1.111,-238.953,-139.221,-259.827
-2.128,0.187,1.124,-237.366,-143.372,-248.718
-2.169,0.356,1.120,-240.173,-146.362,-245.300
-2.146,0.506,1.142,-248.474,-146.973,-245.728
-2.097,0.611,1.172,-262.268,-145.630,-249.878
-2.089,0.638,1.170,-276.978,-144.897,-259.338
-2.107,0.562,1.139,-294.250,-146.606,-272.705
-2.171,0.412,1.016,-313.110,-151.917,-286.926
-2.257,0.193,0.862,-323.975,-158.630,-300.232
-2.399,-0.030,0.640,-321.289,-166.992,-316.833
-2.475,-0.111,0.448,-305.908,-173.523,-335.266
-2.372,-0.089,0.359,-285.217,-171.326,-343.811
-2.212,-0.040,0.340,-261.414,-171.326,-338.196
-2.103,0.036,0.333,-240.173,-177.185,-322.937
-2.003,0.096,0.346,-231.689,-183.899,-306.580
-1.885,0.107,0.373,-233.521,-190.247,-294.800
-1.757,0.092,0.378,-235.596,-195.129,-288.208
-1.577,-0.020,0.333,-236.206,-194.458,-286.316
-1.442,-0.123,0.284,-231.201,-191.162,-292.236
-1.281,-0.225,0.264,-204.346,-183.899,-307.617
-1.165,-0.272,0.247,-174.683,-175.720,-320.435
-1.110,-0.284,0.185,-158.691,-166.260,-318.970
-1.089,-0.315,0.070,-152.649,-157.104,-306.885
-1.101,-0.365,-0.010,-143.738,-153.137,-297.302
-1.109,-0.399,-0.110,-131.714,-152.649,-289.001
-1.136,-0.523,-0.287,-120.789,-154.541,-276.550
-1.045,-0.638,-0.419,-106.995,-157.410,-268.982
-0.879,-0.683,-0.436,-85.144,-165.466,-261.108

-1.874,0.262,0.591,187.500,13.611,339.111
-1.928,0.270,0.562,175.415,-0.549,351.685
-1.914,0.287,0.630,171.814,-15.991,362.244
-1.778,0.322,0.809,171.143,-23.010,369.507
-1.460,0.343,1.042,169.250,-11.536,367.798
-1.221,0.371,1.334,177.612,11.292,355.652
-1.089,0.296,1.607,194.153,48.828,337.402
-1.053,0.318,1.816,215.027,102.234,306.519
-1.096,0.480,1.822,235.107,145.874,263.794
-1.394,0.488,1.676,237.244,163.330,233.704
-1.767,0.503,1.495,223.328,161.926,221.863
-2.032,0.554,1.268,202.454,147.278,219.666
-2.081,0.568,1.078,177.002,124.695,222.839
-2.018,0.574,1.019,147.217,95.764,226.501
-1.831,0.490,1.039,121.033,67.566,229.492
-1.624,0.429,1.117,100.586,47.729,233.215
-1.393,0.357,1.183,82.947,45.105,238.647
-1.146,0.247,1.301,73.608,59.692,240.784
-0.988,0.111,1.353,72.998,81.726,230.408
-0.869,0.065,1.433,84.656,114.319,198.669
-0.885,-0.007,1.499,104.919,147.339,169.922
-1.004,0.022,1.513,121.399,176.636,151.672
-1.246,0.070,1.439,127.930,193.420,145.508
-1.516,0.139,1.343,125.549,198.242,144.409
-1.654,0.195,1.276,118.225,193.481,141.296
-1.724,0.291,1.220,107.727,180.054,136.841
-1.680,0.332,1.199,90.881,165.894,138.245
-1.587,0.333,1.183,67.261,151.428,142.883
-1.528,0.328,1.159,39.978,135.559,148.254
-1.443,0.253,1.105,12.146,123.962,153.870
-1.375,0.158,1.062,-11.780,117.371,153.320
-1.299,0.051,0.969,-27.588,115.601,147.217
-1.224,0.009,0.888,-34.729,119.202,138.184
-1.243,-0.119,0.762,-36.194,124.634,133.545
-1.253,-0.133,0.651,-32.654,134.888,121.765
-1.292,-0.080,0.562,-23.254,143.494,108.032
-1.352,-0.026,0.496,-12.817,144.897,97.778
-1.406,-0.032,0.417,-8.301,140.442,91.797
-1.456,-0.024,0.366,-7.751,133.667,87.830
-1.537,-0.006,0.330,-2.869,122.925,80.566
-1.629,0.069,0.349,9.827,106.995,68.359
-1.603,0.144,0.379,27.100,88.318,55.420
-1.469,0.276,0.488,42.969,67.871,39.856
-1.350,0.356,0.596,52.429,45.166,28.687
-1.221,0.439,0.705,52.063,21.790,17.273
-1.000,0.349,0.798,38.086,1.099,6.714
-0.763,0.175,0.897,15.320,-12.695,-4.578
-0.568,0.014,0.959,-1.465,-23.865,-15.747
-0.413,-0.161,0.996,-10.803,-27.954,-21.729
-0.247,-0.292,1.033,-13.428,-20.874,-25.696
-0.128,-0.390,1.049,-10.437,-8.667,-31.494
-0.108,-0.451,1.035,-4.333,1.404,-37.964
-0.197,-0.478,0.949,1.587,7.385,-41.626
-0.328,-0.495,0.868,5.798,11.047,-39.612
-0.410,-0.474,0.790,5.432,13.794,-29.724
-0.474,-0.471,0.725,3.845,12.573,-15.381
-0.529,-0.452,0.680,5.981,6.226,-4.639
-0.571,-0.413,0.670,12.573,-3.296,1.221
-0.627,-0.397,0.689,21.484,-14.404,3.967
-0.689,-0.354,0.701,30.457,-27.466,3.967
-0.713,-0.343,0.713,36.133,-39.612,7.751
-0.733,-0.382,0.709,36.926,-50.781,17.212
-0.763,-0.410,0.661,36.621,-62.744,27.466
-0.801,-0.466,0.584,41.687,-74.829,35.645
-0.866,-0.522,0.526,58.655,-84.045,37.842
-0.961,-0.499,0.515,87.524,-86.243,31.128
-0.996,-0.412,0.522,121.765,-82.031,13.184
-1.021,-0.330,0.550,151.184,-78.369,-11.353
-1.038,-0.240,0.595,169.739,-77.820,-31.006
-1.071,-0.130,0.625,172.974,-80.017,-37.659
-1.170,-0.022,0.639,161.987,-87.036,-34.668
-1.256,0.066,0.657,140.320,-97.168,-30.151
-1.314,0.106,0.691,112.915,-110.107,-28.931
-1.355,0.128,0.729,85.632,-127.197,-34.241
-1.364,0.159,0.802,58.899,-144.104,-41.626
-1.340,0.212,0.869,29.480,-158.569,-46.509
-1.312,0.213,0.959,-1.038,-170.349,-50.659
-1.274,0.161,1.049,-30.457,-179.199,-59.204
-1.279,0.113,1.119,-56.396,-185.913,-73.914
-1.305,0.060,1.175,-73.914,-187.744,-90.881
-1.326,0.062,1.256,-82.581,-184.631,-107.117
-1.326,0.124,1.347,-89.661,-179.687,-120.300
-1.348,0.179,1.476,-98.389,-174.988,-128.662
-1.426,0.264,1.566,-110.657,-171.631,-135.498
-1.565,0.375,1.614,-125.488,-166.748,-142.334
-1.690,0.475,1.632,-141.174,-160.889,-150.024
-1.750,0.537,1.645,-158.691,-152.771,-159.729
-1.798,0.551,1.631,-178.162,-144.043,-173.767
-1.834,0.462,1.589,-194.885,-134.094,-197.876
-1.918,0.339,1.500,-201.721,-127.441,-225.342
-2.009,0.216,1.415,-202.759,-125.305,-250.671
-2.067,0.128,1.343,-205.017,-122.437,-264.832
-2.067,0.092,1.305,-209.045,-119.446,-267.395
-2.055,0.135,1.306,-212.402,-116.150,-262.573
-2.064,0.209,1.300,-213.501,-114.746,-258.484
-2.042,0.251,1.292,-216.614,-114.990,-259.705
-2.023,0.263,1.277,-223.755,-117.798,-265.076
-1.998,0.249,1.282,-231.567,-120.728,-269.836
-1.923,0.248,1.302,-238.953,-120.667,-275.208
-1.847,0.194,1.291,-243.713,-120.850,-281.555
-1.847,0.152,1.252,-244.751,-123.169,-287.964
-1.837,0.162,1.207,-243.469,-122.131,-292.725
-1.825,0.158,1.177,-242.249,-118.408,-295.349
-1.850,0.217,1.119,-240.906,-114.441,-297.974
-1.913,0.289,1.037,-241.089,-111.328,-299.927
-1.946,0.384,0.984,-243.896,-107.910,-304.260
-1.929,0.394,0.932,-248.962,-106.445,-312.195
-1.908,0.341,0.890,-257.385,-107.910,-319.397
-1.859,0.272,0.804,-265.747,-109.985,-322.815
-1.764,0.140,0.738,-267.761,-111.816,-326.416
-1.660,0.069,0.655,-263.306,-114.502,-331.421
-1.594,0.032,0.577,-254.700,-117.004,-331.238
-1.532,0.027,0.505,-245.056,-119.568,-324.097
-1.476,0.002,0.421,-235.535,-121.582,-312.866
-1.388,-0.050,0.321,-229.309,-122.986,-301.941
-1.275,-0.020,0.290,-220.764,-122.925,-299.438
-1.180,-0.072,0.231,-205.505,-121.521,-300.720
-1.099,-0.124,0.162,-192.993,-117.188,-301.025
-0.987,-0.118,0.122,-180.847,-109.436,-302.612

-1.260,0.417,1.137,215.698,-23.376,291.809
-1.152,0.408,1.268,217.407,-10.803,282.043
-1.107,0.420,1.370,217.285,4.761,268.921
-1.116,0.417,1.390,215.149,22.278,257.507
-1.187,0.388,1.374,211.182,37.903,245.850
-1.292,0.446,1.347,208.252,46.509,230.530
-1.413,0.464,1.311,201.660,45.471,219.910
-1.468,0.424,1.244,186.646,38.086,216.492
-1.438,0.346,1.187,168.823,28.503,216.064
-1.371,0.248,1.178,156.250,18.799,217.407
-1.294,0.180,1.218,151.001,12.146,220.825
-1.228,0.142,1.279,149.414,13.672,225.403
-1.170,0.176,1.365,150.330,25.513,225.891
-1.110,0.299,1.469,154.724,47.791,220.764
