aX,aY,aZ,gX,gY,gZ
0.112,-0.137,1.473,-23.743,-113.159,75.256
0.119,-0.140,1.407,-42.358,-128.662,86.182
0.140,-0.168,1.232,-58.228,-141.235,89.844
0.183,-0.225,1.014,-59.875,-140.137,92.407
0.237,-0.313,0.954,-45.227,-118.469,94.177
0.210,-0.263,0.970,-27.405,-82.581,92.773
0.202,-0.262,1.066,-2.014,-42.664,90.027
0.156,-0.274,1.171,15.320,-15.076,90.759
0.093,-0.222,1.249,18.250,-0.977,94.238
-0.016,-0.145,1.293,16.113,2.136,98.083
-0.085,-0.083,1.356,8.911,0.854,101.685
-0.065,-0.031,1.454,-4.089,-5.066,104.309
-0.059,0.015,1.523,-22.644,-18.921,107.300
-0.002,0.016,1.508,-47.913,-40.527,114.441
0.051,0.001,1.328,-76.233,-67.322,126.343
0.029,-0.056,1.034,-92.529,-90.515,142.334
-0.050,-0.086,0.759,-89.966,-96.619,156.006
-0.055,-0.228,0.620,-68.848,-81.726,154.724
-0.114,-0.155,0.551,-40.039,-51.697,136.658
-0.190,-0.167,0.656,-6.531,-8.667,127.502
-0.309,-0.151,0.776,24.719,28.015,112.488
-0.371,-0.025,0.882,42.358,58.777,89.600
-0.333,0.024,1.007,50.293,75.439,72.021
-0.291,0.062,1.122,50.781,70.313,63.965
-0.210,0.080,1.160,42.847,46.509,62.500
-0.120,0.064,1.172,31.677,15.625,67.139
-0.048,0.042,1.160,19.531,-15.869,78.003
-0.004,-0.068,1.104,8.179,-38.269,91.614
0.056,-0.118,1.058,-3.174,-42.236,99.060
0.055,-0.084,1.028,-11.475,-39.368,103.516
-0.030,-0.029,0.930,-12.634,-27.466,100.769
-0.059,-0.012,0.890,-4.028,-10.010,90.637
-0.050,-0.069,0.855,11.536,4.150,76.416
-0.020,-0.123,0.928,26.611,19.348,63.904
-0.026,-0.035,0.952,32.715,32.654,55.603
-0.071,0.019,1.063,34.912,34.241,51.270
-0.050,-0.004,1.099,36.255,30.212,49.805
-0.011,-0.090,1.070,24.475,21.057,49.072
-0.133,0.041,1.026,1.038,5.188,53.833
-0.136,0.054,0.996,-8.179,-7.019,59.875
-0.065,-0.039,1.050,-2.136,-10.803,49.438
0.002,-0.028,0.942,-13.550,-11.780,42.297
0.203,-0.104,0.852,-15.747,-6.836,43.945
0.289,-0.289,0.887,-4.150,-0.793,52.795
0.082,-0.245,0.867,-6.104,2.930,58.899
-0.108,-0.059,0.868,1.770,15.808,61.035
-0.175,0.020,0.932,31.982,29.236,52.673
-0.141,0.004,1.071,58.105,37.842,39.551
-0.049,-0.034,1.143,62.256,43.884,27.405
0.063,-0.122,1.176,57.800,50.110,19.287
0.114,-0.132,1.187,49.744,52.185,16.418
0.069,-0.092,1.177,37.415,46.814,15.686
0.021,-0.043,1.161,24.109,34.546,14.465
0.015,-0.069,1.111,10.681,18.005,14.465
0.042,-0.085,1.004,-4.761,2.136,16.907
0.044,-0.101,0.917,-10.437,-5.493,20.447
0.017,-0.114,0.868,-5.981,-5.371,18.921
0.029,-0.134,0.830,-3.906,-2.441,13.062
0.014,-0.115,0.806,-5.432,-2.319,9.399
0.025,-0.083,0.794,-7.080,-5.005,5.127
0.005,-0.052,0.830,-6.531,-5.066,2.380
0.017,-0.087,0.794,-4.822,-8.850,-1.038
0.068,-0.118,0.776,-3.601,-12.268,-4.517
0.136,-0.149,0.827,-2.380,-15.808,-6.836
0.168,-0.181,0.914,-3.296,-22.827,-7.385
0.097,-0.132,0.979,-2.808,-30.945,-7.874
0.057,-0.077,1.032,3.113,-28.381,-15.015
0.076,-0.063,1.180,11.597,-13.611,-23.193
0.171,-0.243,1.617,4.456,-3.906,-30.212
0.121,0.179,1.561,-60.242,-15.259,-23.071
-0.248,0.205,0.917,-80.872,-34.302,-8.789
0.045,-0.076,0.847,-13.000,-18.982,-3.113
0.053,-0.250,1.040,28.992,-13.062,-9.583
0.028,-0.235,1.034,12.268,-13.550,-15.198
0.080,-0.116,0.984,-13.550,-6.958,-17.151
0.109,-0.060,0.937,-8.972,-1.099,-12.817
0.110,-0.043,0.964,3.296,0.854,-9.460
0.047,-0.098,0.990,1.404,2.014,-13.062
0.067,-0.022,0.955,-6.653,2.441,-21.912
0.057,-0.007,0.954,-9.460,0.122,-25.696
0.067,-0.013,0.952,-9.216,-3.113,-27.161
0.104,-0.018,0.906,-10.986,-9.033,-32.532
0.131,-0.012,0.920,-13.611,-17.212,-45.105
0.068,-0.014,0.962,-14.343,-26.855,-54.565
-0.028,-0.056,0.982,-12.207,-28.198,-61.523
-0.056,-0.068,0.976,-9.644,-24.475,-57.983
-0.118,-0.059,1.000,-6.042,-22.583,-44.067
-0.111,-0.107,0.993,-2.197,-20.813,-27.466
-0.114,-0.119,1.011,0.854,-12.695,-15.808
-0.094,-0.096,1.023,-3.357,-6.775,-4.272
-0.032,-0.046,0.993,-10.315,-3.967,3.845
-0.041,-0.005,0.974,-12.634,-1.343,2.747
-0.002,-0.005,0.954,-10.559,0.427,1.343
0.004,-0.000,0.943,-6.287,-0.610,-0.305
-0.024,0.019,0.992,-7.019,-3.235,-6.226
0.010,0.021,0.944,-16.541,-4.150,-20.630
0.022,0.077,0.878,-25.879,-11.719,-35.583
-0.032,0.047,0.931,-23.499,-23.926,-47.913
-0.045,-0.037,0.960,-7.202,-26.978,-53.101
