aX,aY,aZ,gX,gY,gZ
3.250,0.512,-0.477,-102.112,369.812,-180.481
3.009,0.592,-0.185,-69.397,307.983,-94.543
2.677,0.574,0.012,-51.392,243.042,-5.249
2.342,0.384,0.012,-35.278,160.767,76.233
2.022,0.002,-0.001,-5.005,60.425,142.517
1.646,-0.446,-0.019,30.273,-46.143,183.167
1.214,-0.818,-0.150,53.650,-154.236,195.679
0.714,-1.114,-0.460,57.678,-253.845,192.993
0.217,-1.298,-0.819,42.419,-317.017,182.556
-0.116,-1.248,-1.142,13.123,-318.726,169.556
-0.177,-1.036,-1.318,-13.855,-267.700,157.471
0.006,-0.814,-1.330,-27.222,-187.988,151.672
0.398,-0.632,-1.305,-26.611,-114.136,158.081
0.928,-0.445,-1.186,-16.907,-63.965,176.514
1.219,-0.248,-1.096,1.404,-56.152,203.674
1.419,-0.176,-1.033,30.273,-81.482,231.567
1.430,-0.202,-0.961,65.002,-135.376,250.793
1.394,-0.272,-0.868,98.816,-196.655,259.705
1.337,-0.354,-0.866,126.648,-253.967,259.705
1.225,-0.451,-0.861,149.597,-308.838,253.845
1.119,-0.502,-0.838,166.138,-357.605,242.310
1.035,-0.555,-0.817,175.293,-395.203,226.257
0.948,-0.568,-0.787,175.110,-419.678,210.632
0.876,-0.479,-0.743,164.307,-429.443,197.266
0.753,-0.217,-0.744,142.517,-427.673,186.951
0.650,0.020,-0.744,118.469,-411.804,182.495
0.591,0.262,-0.814,99.304,-380.554,186.157
0.461,0.532,-0.876,84.717,-351.562,195.679
0.284,0.756,-0.881,83.496,-326.416,207.153
0.143,0.867,-0.775,98.816,-302.307,217.224
0.058,0.835,-0.590,122.925,-281.311,220.459
0.048,0.735,-0.377,146.667,-268.494,213.989
0.091,0.692,-0.160,160.950,-266.724,196.594
0.143,0.719,0.028,158.875,-272.095,176.636
0.204,0.755,0.073,147.339,-273.315,160.828
0.212,0.796,0.048,136.597,-273.315,149.475
0.053,0.839,0.016,129.333,-281.128,138.489
-0.211,0.897,0.001,119.141,-286.926,125.671
-0.468,0.956,-0.056,105.347,-278.381,114.380
-0.686,1.028,-0.161,90.210,-254.700,103.455
-0.857,1.136,-0.255,75.562,-220.276,92.590
-0.944,1.259,-0.285,65.796,-174.927,83.679
-0.936,1.337,-0.274,62.561,-120.605,77.759
-0.850,1.331,-0.212,66.833,-64.575,74.036
-0.691,1.222,-0.065,74.768,-16.418,68.848
-0.537,1.112,0.074,80.994,16.846,59.753
-0.342,1.044,0.227,84.595,37.537,45.227
-0.138,1.001,0.354,87.830,43.335,27.344
0.039,0.947,0.435,93.201,34.241,10.071
0.187,0.877,0.505,98.022,14.404,-5.310
0.268,0.866,0.570,98.267,-7.263,-16.174
0.288,0.913,0.628,94.971,-21.606,-18.311
0.249,0.941,0.662,90.881,-24.658,-12.634
0.177,0.907,0.714,89.661,-20.264,-2.869
0.116,0.831,0.779,91.309,-13.916,5.676
0.065,0.759,0.858,90.942,-5.615,10.376
0.034,0.696,0.929,86.121,6.836,12.634
0.026,0.645,0.976,76.660,24.170,14.221
0.064,0.632,0.995,64.636,43.823,15.503
0.157,0.666,0.995,53.589,61.096,15.320
0.330,0.720,0.996,48.096,70.068,15.137
0.385,0.762,0.963,47.668,62.866,15.076
0.502,0.762,0.980,55.969,41.931,17.944
0.602,0.723,0.994,66.040,15.320,22.522
0.552,0.759,0.964,72.937,-15.198,26.978
0.419,0.743,0.893,77.637,-47.058,39.490
0.253,0.701,0.790,80.688,-65.918,52.429
0.050,0.599,0.741,82.703,-73.547,61.890
-0.103,0.513,0.744,81.909,-68.970,65.369
-0.219,0.485,0.713,76.965,-59.326,63.965
-0.257,0.505,0.664,70.801,-40.466,59.448
-0.218,0.544,0.624,66.223,-16.907,54.810
-0.162,0.597,0.615,64.026,3.174,52.979
-0.114,0.627,0.616,64.514,20.264,53.833
-0.061,0.634,0.650,67.932,34.973,57.129
0.005,0.633,0.636,72.388,46.692,60.852
0.075,0.662,0.576,79.529,50.720,62.317
0.110,0.706,0.556,93.201,42.664,61.401
0.116,0.722,0.533,111.389,27.222,60.364
0.043,0.705,0.513,129.822,7.141,60.913
-0.012,0.606,0.517,147.339,-12.573,64.209
-0.107,0.558,0.516,161.926,-25.635,67.383
-0.168,0.521,0.473,172.119,-22.949,69.397
-0.199,0.503,0.434,180.298,-8.606,70.984
-0.186,0.447,0.459,189.819,8.301,73.303
-0.193,0.305,0.538,199.219,28.687,76.111
-0.189,0.147,0.722,203.491,49.133,76.111
-0.204,-0.003,0.909,198.669,62.622,74.402
-0.180,-0.095,1.008,184.753,71.106,71.472
-0.152,-0.139,0.995,165.771,76.294,63.110
-0.116,-0.148,0.920,149.780,77.393,49.011
-0.089,-0.138,0.855,141.296,75.806,32.837
-0.029,-0.091,0.796,139.099,76.416,17.944
0.057,-0.075,0.823,144.226,80.322,7.141
0.110,-0.082,0.876,149.231,80.322,2.747
0.168,-0.145,0.961,150.635,69.458,4.761
0.228,-0.224,1.029,149.780,57.190,11.536
0.291,-0.280,1.079,143.494,57.800,20.569
0.344,-0.321,1.164,132.080,64.819,31.738
0.306,-0.323,1.205,115.540,67.139,43.884
0.269,-0.392,1.263,97.717,66.650,52.795
0.221,-0.380,1.236,81.238,56.396,56.580
0.225,-0.392,1.197,72.632,44.678,54.749
0.203,-0.450,1.190,49.988,28.870,59.509
0.180,-0.441,1.253,17.578,19.165,70.007
0.176,-0.438,1.285,-5.371,15.808,66.345
0.191,-0.383,1.265,-21.179,14.221,53.284
0.242,-0.312,1.204,-24.048,18.799,36.621
0.327,-0.232,1.158,-18.005,27.893,17.639

0.508,-0.058,1.621,59.082,18.127,-53.345
0.295,-0.082,1.294,40.833,-32.043,0.366
0.179,-0.092,0.958,14.282,-41.443,15.564
0.121,-0.110,0.862,-1.709,-34.485,1.282
0.139,-0.023,0.750,-17.029,-23.376,-2.625
0.320,-0.014,0.527,-13.855,-12.024,6.775
0.301,0.119,0.430,19.287,-14.771,20.386
0.318,0.226,0.349,58.655,-5.920,8.850
0.516,0.172,0.618,59.326,45.715,-11.719
0.480,0.076,1.073,27.649,68.298,-17.700
0.402,-0.018,1.177,-2.625,59.448,-15.808
0.364,-0.012,1.036,-30.762,50.476,-8.545
0.347,0.100,0.918,-51.514,37.903,-4.883
0.488,0.209,0.889,-47.974,26.062,-8.789
0.500,0.232,0.923,-32.471,14.221,-11.414
0.464,0.124,0.900,-12.878,1.587,-9.399
0.401,-0.015,0.988,0.793,-7.446,0.671
0.364,-0.119,0.946,4.883,-4.272,12.268
0.320,-0.084,0.794,-2.014,4.272,21.667
0.324,-0.042,0.698,-4.517,7.690,16.235
0.335,-0.025,0.753,-5.493,21.790,8.057
0.344,-0.030,0.812,-5.615,31.128,1.587
0.369,0.023,0.861,-3.479,33.875,-5.798
0.403,0.089,0.907,-2.319,37.842,-10.254
0.376,0.138,0.957,-1.038,31.128,-13.367
0.436,0.016,0.939,-0.488,18.188,-23.865
0.454,-0.015,0.945,-8.423,4.517,-23.865
0.473,0.060,0.978,-23.926,-4.211,-15.442
0.499,0.088,0.969,-35.828,-20.813,-3.235
0.497,0.078,0.957,-45.654,-52.368,18.982
0.408,0.074,0.877,-50.293,-94.055,48.584
0.267,0.084,0.742,-46.448,-127.869,79.956
0.275,0.048,0.578,-20.691,-116.638,81.665
0.323,0.097,0.658,10.986,-59.937,44.922
0.398,0.161,0.780,30.029,-6.775,-4.089
0.364,0.241,0.824,27.161,5.737,-26.184
0.302,0.206,0.881,29.846,4.761,-25.635
0.258,0.112,0.960,43.091,4.822,-27.161
0.212,0.093,1.015,47.180,6.287,-29.053
0.200,0.054,1.071,38.940,7.629,-33.630
0.268,0.018,1.052,27.344,7.996,-44.128
0.338,0.030,1.041,25.635,8.362,-42.908
0.306,0.073,1.019,28.564,-0.488,-31.067
0.309,-0.005,1.015,32.104,-16.724,-10.559
0.320,0.039,1.004,27.649,-38.330,24.170
0.248,0.030,0.927,24.231,-48.645,48.828
0.306,0.003,0.834,38.452,-28.564,53.955
0.356,-0.076,0.821,52.185,-4.944,45.410
0.401,-0.124,0.797,52.673,5.493,33.386
0.320,-0.012,0.767,44.189,11.536,27.344
0.412,0.034,0.896,38.086,21.851,20.874
0.453,0.114,0.986,31.189,19.409,10.742
0.392,0.173,0.996,21.423,6.287,2.563
0.285,0.095,1.000,17.883,-0.122,-3.967
0.215,0.037,0.986,15.320,2.869,-11.963
0.134,0.088,0.909,11.780,6.409,-19.165
0.254,0.055,0.929,13.428,8.423,-22.156
0.211,-0.017,0.868,19.104,0.977,-27.588
0.262,-0.089,0.850,21.973,-1.526,-32.776
0.342,-0.117,0.878,22.888,-4.700,-24.231
0.347,-0.083,0.863,22.156,-17.761,-9.827
0.294,-0.077,0.835,24.902,-29.541,-2.747
0.243,-0.197,0.784,27.771,-31.738,-6.042
0.279,-0.294,0.683,12.695,-37.292,-13.062
0.228,-0.208,0.690,-19.775,-46.631,-11.353
0.258,-0.169,0.710,-44.067,-60.547,-3.967
0.336,-0.202,0.604,-53.345,-88.013,4.944
0.268,-0.286,0.716,-62.500,-132.568,20.325
0.253,-0.045,0.894,-90.149,-165.222,38.452
0.220,0.920,1.834,-110.535,-199.829,43.762
-0.484,0.320,1.231,-46.631,-250.916,25.574
-0.038,0.180,1.173,22.278,-101.685,35.217
0.137,0.125,0.964,35.583,-32.410,37.476
0.127,-0.005,1.008,17.639,-53.955,22.949
0.070,0.095,0.958,10.925,-61.157,22.827
0.046,0.035,0.971,17.883,-48.950,25.085
0.064,-0.046,1.056,22.034,-38.757,22.461
0.068,-0.032,1.074,18.616,-29.663,17.883
-0.028,0.012,1.038,11.230,-24.597,15.320
0.041,-0.009,1.017,12.756,-5.798,17.334
0.062,0.025,1.043,11.292,2.075,12.817
0.056,0.007,1.015,5.127,2.808,10.315
0.089,-0.004,0.979,2.014,4.822,11.963
0.026,0.027,0.948,-0.244,5.676,10.559
0.032,-0.025,0.923,0.977,4.883,7.507
0.076,-0.017,0.935,2.930,1.343,2.319
0.054,0.043,0.939,5.615,-0.854,-1.343
0.109,0.009,0.978,8.728,0.916,-1.892
0.059,0.022,0.979,7.996,0.061,-3.540
0.005,-0.015,0.969,7.202,0.854,-7.812
-0.037,-0.001,0.974,7.629,1.648,-10.498
-0.006,0.074,0.972,6.836,1.282,-14.587
0.042,0.026,0.944,6.775,-1.343,-20.447
0.094,0.008,0.961,4.944,-9.460,-23.315
0.030,0.034,0.901,1.343,-20.142,-21.179
0.074,-0.002,0.881,3.235,-27.466,-16.235
0.102,-0.001,0.908,7.263,-37.415,-13.489
0.092,0.042,0.774,10.925,-44.739,-7.568
0.048,0.045,0.750,21.240,-51.636,-0.671
-0.035,0.057,0.862,39.429,-54.443,-2.197
0.031,-0.382,2.294,48.523,-57.312,-3.601
-0.260,0.014,0.997,-13.062,-67.017,-1.099
0.006,-0.062,0.993,12.756,22.278,-3.601
0.014,-0.028,1.026,19.165,36.255,-0.854
0.031,-0.017,0.961,-0.061,-2.563,-0.732
0.029,-0.017,0.957,4.211,5.798,6.409
0.043,-0.013,0.982,2.930,2.930,8.179
-0.003,0.001,0.967,2.319,1.648,9.460
0.029,-0.004,0.965,3.540,3.479,9.338
-0.026,-0.010,0.961,4.639,6.165,3.479
-0.042,-0.028,0.979,2.930,3.174,-0.671
-0.045,-0.021,0.990,2.441,2.380,-0.183
-0.006,-0.003,0.980,2.563,2.014,3.662
-0.007,0.015,0.975,3.235,2.747,4.944
-0.011,-0.012,0.968,2.808,2.747,6.653
0.001,-0.019,0.980,2.686,3.052,10.071
0.034,-0.012,0.973,3.174,3.052,11.597
0.002,-0.002,0.975,3.052,2.747,6.714
0.027,-0.005,0.972,2.747,2.686,6.165
